id,category,name,price,image,options,description,isAvailable
322,',̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,4051377911,(╯°□°）╯︵ ┻━┻)  ,Œ„´‰ˇÁ¨ˆØ∏”’,‫test‫,false
323,"'""'",NIL,3885599542,1E+02,1.00,"__ﾛ(,_,*)",true
324,﻿,Ω≈ç√∫˜µ≤≥÷,6082910723,<svg><script>0<1>alert('XSS')</script>,1;DROP TABLE users,₀₁₂,true
325,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",👩🏽,7948182538,👩🏽,Ω≈ç√∫˜µ≤≥÷,⁰⁴⁵₀₁₂,true
326,﻿,1E02,5438001354,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,œ∑´®†¥¨ˆøπ“‘,ÅÍÎÏ˝ÓÔÒÚÆ☃,false
327,$1.00,1.00,1350446575,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",הָיְתָהtestالصفحات التّحول,"""''''""'""",true
328,１２３,',2268881657,1E2,和製漢語, ,true
329,åß∂ƒ©˙∆˚¬…æ,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,5473979751,사회과학원 어학연구소,"<>?:""{}|_+",ÅÍÎÏ˝ÓÔÒÚÆ☃,true
330,null,<script>alert('hi')</script>,2407846629,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,﻿,␣,false
331,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,1E02,5817335476,NULL,　,‪‪test‪,true
332,Ω≈ç√∫˜µ≤≥÷,울란바토르,2791006433,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,␢,NIL,true
333,Ω≈ç√∫˜µ≤≥÷,åß∂ƒ©˙∆˚¬…æ,6456182280,1;DROP TABLE users,1;DROP TABLE users,-1.00,true
334,"""''''""'""",-1,1663869570,᠎,﻿,¡™£¢∞§¶•ªº–≠,false
335,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,1E2,7944300664,../../../../../../../../../../../etc/hosts,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,false
336,Œ„´‰ˇÁ¨ˆØ∏”’,`⁄€‹›ﬁﬂ‡°·‚—±,5150692281,울란바토르,‫test‫,🐵 🙈 🙉 🙊,true
337,1,¸˛Ç◊ı˜Â¯˘¿,7614734282,../../../../../../../../../../../etc/hosts,!@#$%^&*(),œ∑´®†¥¨ˆøπ“‘,false
338,᠎,-1.00,1804027434,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,,true
339,社會科學院語學研究所,␢,4349783341,‪‪test‪,(╯°□°）╯︵ ┻━┻)  ,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",true
340,../../../../../../../../../../../etc/hosts,・(￣∀￣)・:*:,7717650579,﻿,・(￣∀￣)・:*:,パーティーへ行かないか,false
341,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,8568042656,울란바토르,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,åß∂ƒ©˙∆˚¬…æ,false
342,"__ﾛ(,_,*)",👩🏽,8028939351,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,'',1E2,false
343,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",¸˛Ç◊ı˜Â¯˘¿,901823342,᠎,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,﻿,true
344,ÅÍÎÏ˝ÓÔÒÚÆ☃,パーティーへ行かないか,4342801811,⁰⁴⁵,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,true
345,'',1/0,2821085574,!@#$%^&*(),åß∂ƒ©˙∆˚¬…æ,<img src=x onerror=alert('hi') />,false
346,᠎,-1E2,5665044183, test ,-$1.00,00˙Ɩ$-,false
347,<img src=x onerror=alert('hi') />,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,6520866043,<script>alert('hi')</script>,・(￣∀￣)・:*:,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,true
348,"""""",-1,2376915746,⁰⁴⁵,␢,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,false
349,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",5942961150,1.00,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,false
350,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,1,2102114470,1;DROP TABLE users,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,和製漢語,false
351,1/0,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,2613953292,⁰⁴⁵₀₁₂,null,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,false
352,../../../../../../../../../../../etc/hosts,",./;'[]\-=",9264915521,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,<script>alert('hi')</script>,0.00,true
353,😍,-1,5502381095,"__ﾛ(,_,*)",Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,œ∑´®†¥¨ˆøπ“‘,true
354,⁰⁴⁵,",./;'[]\-=",4690312923,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",!@#$%^&*(),true
355,-1,0/0,8644856420,⁦test⁧,᠎,1/0,false
356,⁰⁴⁵,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",7135916621,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,和製漢語,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,true
357,¡™£¢∞§¶•ªº–≠,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",3785448549,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,１２３,␡,true
358,test⁠test‫,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,3893802967, ,¸˛Ç◊ı˜Â¯˘¿,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,false
359,部落格,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,4522499777,"""","""'""'""''''""",NULL,true
360,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,パーティーへ行かないか,3501646971,-1.00,⁦test⁧,-1/2,true
361,¸˛Ç◊ı˜Â¯˘¿,../../../../../../../../../../../etc/passwd%00,7528323954,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,<script>alert('hi')</script>,¡™£¢∞§¶•ªº–≠,true
362,₀₁₂,⁰⁴⁵₀₁₂,46620639,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",울란바토르,"__ﾛ(,_,*)",false
363,¡™£¢∞§¶•ªº–≠,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,2676188251,-1E02,田中さんにあげて下さい,​,false
364,"""''''""'""","בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",4398919911,הָיְתָהtestالصفحات التّحول,₀₁₂,-1E02,true
365,⁦test⁧,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,7784755620,和製漢語,$1.00,👩🏽,false
366,1.00,00˙Ɩ$-,9352473238,Ω≈ç√∫˜µ≤≥÷,田中さんにあげて下さい,-1,false
367,1E2,‫test‫,4023005159,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,パーティーへ行かないか,1'; DROP TABLE users--,true
368,',,4488884208,😍,œ∑´®†¥¨ˆøπ“‘,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,false
369,1.00,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,9284005138,社會科學院語學研究所,1.00,1;DROP TABLE users,false
370,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",ÅÍÎÏ˝ÓÔÒÚÆ☃,7242867631,1E+02,Ω≈ç√∫˜µ≤≥÷,울란바토르,false
371,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,"'""'",3036717995,"""""",¡™£¢∞§¶•ªº–≠,｀ｨ(´∀｀∩,false
372,-1.00,(｡◕ ∀ ◕｡),9874180853,울란바토르,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,🐵 🙈 🙉 🙊,false
373,␣,"""''''""'""",8466018311, ,␡,"'""'",false
374,¡™£¢∞§¶•ªº–≠,‪‪test‪,4150078680,-1E02,-1E+02,␣,true
375,␣,⁰⁴⁵,1062467575,👩🏽,Œ„´‰ˇÁ¨ˆØ∏”’,NIL,true
376,(╯°□°）╯︵ ┻━┻)  ,"""""",2398348928,​,-1E+02,<img src=x onerror=alert('hi') />,true
377,NIL,울란바토르,762166628,test⁠test‫,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,true
378,␡,Œ„´‰ˇÁ¨ˆØ∏”’,3892679940,åß∂ƒ©˙∆˚¬…æ,␢,Œ„´‰ˇÁ¨ˆØ∏”’,false
379,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },<script>alert('hi')</script>,763988872,1E2,¡™£¢∞§¶•ªº–≠,​,false
380,ÅÍÎÏ˝ÓÔÒÚÆ☃,␢,3706599919,-1E+02,<script>alert('hi')</script>,‫test‫,false
381,1'; DROP TABLE users--,(╯°□°）╯︵ ┻━┻)  ,2383079550,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,‫test‫,和製漢語,false
382,⁦test⁧,｀ｨ(´∀｀∩,8836445921,nil,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,1E2,false
383,사회과학원 어학연구소,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",6934673881,"""",<img src=x onerror=alert('hi') />,１２３,false
384,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.","""",8227217553,👩🏽,‫test‫,nil,true
385,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,NULL,6933621448,åß∂ƒ©˙∆˚¬…æ, ,␢,false
386,社會科學院語學研究所,👩🏽,1581469791,部落格,',"__ﾛ(,_,*)",false
387,../../../../../../../../../../../etc/passwd%00,和製漢語,159581177,・(￣∀￣)・:*:,␢,-1.00,true
388,¡™£¢∞§¶•ªº–≠,사회과학원 어학연구소,1662343448,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,nil,NULL,true
389,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,　,2250176897, ,null,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,true
390,$1.00,␢,6515936775,!@#$%^&*(),​,１２３,true
391,",./;'[]\-=",和製漢語,8951696027,åß∂ƒ©˙∆˚¬…æ,‫test‫,田中さんにあげて下さい,true
392,../../../../../../../../../../../etc/passwd%00,",./;'[]\-=",5975728034,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,$1.00,",./;'[]\-=",true
393,(｡◕ ∀ ◕｡),¡™£¢∞§¶•ªº–≠,7086715790,0.00,'',-1,false
394,NULL,',2374764353,⁰⁴⁵,(╯°□°）╯︵ ┻━┻)  ,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,false
395,⁰⁴⁵₀₁₂,<img src=x onerror=alert('hi') />,9689396428,/dev/null; touch /tmp/blns.fail ; echo,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,和製漢語,false
396,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,１２３,8527903690,,1E+02,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,true
397,-1.00,1/2,6778318724,👩🏽,울란바토르,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,false
398,᠎,1/2,2157573407,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,1'; DROP TABLE users--,null,true
399, ,・(￣∀￣)・:*:,1127498058,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,😍,　,false
400,Œ„´‰ˇÁ¨ˆØ∏”’,null,1673214618,¡™£¢∞§¶•ªº–≠,"<>?:""{}|_+",-$1.00,false
401,<img src=x onerror=alert('hi') />,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,4144519702,1;DROP TABLE users,Ω≈ç√∫˜µ≤≥÷,/dev/null; touch /tmp/blns.fail ; echo,true
402,١٢٣,　,1323901574,-1E+02,/dev/null; touch /tmp/blns.fail ; echo,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,false
403,NIL,null,9672639932,｀ｨ(´∀｀∩,　,和製漢語,true
404,(｡◕ ∀ ◕｡),パーティーへ行かないか,8080239002,(╯°□°）╯︵ ┻━┻)  ,null,../../../../../../../../../../../etc/passwd%00,false
405, test ,田中さんにあげて下さい,4321611688,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,울란바토르,"""''''""'""",false
406,🐵 🙈 🙉 🙊,‫test‫,4730536609, test ,"""",␢,false
407,1,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",5531782869,Œ„´‰ˇÁ¨ˆØ∏”’,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",᠎,true
408,田中さんにあげて下さい,田中さんにあげて下さい,1728042576,1;DROP TABLE users,１２３,-1E+02,false
